index,NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(µg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(µg),Folic_Acid_(µg),Food_Folate_(µg),Folate_DFE_(µg),Choline_Tot_ (mg),Vit_B12_(µg),Vit_A_IU,Vit_A_RAE,Retinol_(µg),Alpha_Carot_(µg),Beta_Carot_(µg),Beta_Crypt_(µg),Lycopene_(µg),Lut+Zea_ (µg),Vit_E_(mg),Vit_D_µg,Vit_D_IU,Vit_K_(µg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct,cluster,cluster1
52,1053,Paleo Eba Swallow with Lamb and Spinach Stew,68.0,740,3.0,0.0,0.0,28.0,0.4,10.0,15.0,1.52,15.0,38.0,443.0,3.0,0.24,0.138,0.088,0.0,1.4,0.005,0.027,0.853,0.191,0.103,0.0,0.0,0.0,0.0,0.0,0.0,2139.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.064,0.029,0.0,270.0,0,0.0,0,0.0,1,0
53,1054,Paleo Eba Swallow with Peanut Soup and Grilled Fish,10.0,725,8.0,1.0,1.0,81.0,1.8,71.0,10.0,0.9,9.0,19.0,229.0,4.0,0.1,0.064,0.05,0.4,9.0,0.02,0.04,0.8,0.2,0.06,2.0,0.0,2.0,2.0,0.0,0.0,1680.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.044,0.02,0.0,242.0,1 cup,0.0,0,0.0,2,0
54,1055,Paleo Eba Swallow with Bitterleaf Soup and Fish,70.0,710,3.0,0.0,0.0,26.0,0.9,19.0,7.0,0.38,5.0,9.0,114.0,3.0,0.09,0.073,0.032,0.0,0.6,0.009,0.014,0.26,0.096,0.022,1.0,0.0,1.0,1.0,1.0,0.0,1316.0,66.0,0.0,0.0,786.0,7.0,0.0,14.0,0.31,0.0,0.0,1.2,0.006,0.038,0.017,0.0,251.0,1 cup,31.4,1 fl oz,0.0,1,0
55,1056,Paleo Eba Swallow with Yam and Pepper Soup (no yam) and Snail,13.0,720,7.0,1.0,1.0,79.0,0.0,9.0,12.0,0.55,29.0,52.0,485.0,7.0,0.64,0.19,0.142,0.4,10.0,0.067,0.13,1.738,1.389,0.257,81.0,0.0,81.0,81.0,14.2,0.0,146.0,7.0,0.0,24.0,62.0,28.0,0.0,271.0,2.07,0.0,0.0,21.0,2.126,9.799,1.816,0.0,150.0,"1 cup, cubes",230.0,"1 cup, pureed",26.0,2,0
56,1057,Paleo Eba Swallow with Moringa Soup and Chicken,69.0,730,2.0,0.0,0.0,29.0,0.0,3.0,13.0,0.61,29.0,54.0,507.0,8.0,0.68,0.17,0.149,0.4,8.8,0.075,0.143,1.912,1.463,0.287,89.0,0.0,89.0,89.0,14.2,0.0,147.0,7.0,0.0,24.0,63.0,27.0,0.0,271.0,1.97,0.0,0.0,21.0,2.126,9.799,1.816,0.0,230.0,"1 cup, pureed",136.0,"1 fruit, without skin and seed",33.0,1,0
57,1058,Paleo Eba Swallow with Efo Riro and Goat Meat,13.0,740,7.0,1.0,1.0,79.0,0.0,3.0,10.0,0.17,24.0,40.0,351.0,2.0,0.4,0.311,0.095,0.0,17.4,0.021,0.053,0.672,0.931,0.078,35.0,0.0,35.0,35.0,0.0,0.0,140.0,7.0,0.0,27.0,53.0,36.0,0.0,0.0,2.66,0.0,0.0,0.0,1.96,5.513,1.676,0.0,230.0,"1 cup, pureed",304.0,"1 fruit, without skin and seeds",33.0,2,0
58,1059,Paleo Eba Swallow with Groundnut Soup and Dried Fish,69.0,750,2.0,0.0,0.0,29.0,0.0,1.0,5.0,0.26,27.0,22.0,358.0,1.0,0.15,0.078,0.27,1.0,8.7,0.031,0.073,0.665,0.334,0.367,20.0,0.0,20.0,20.0,9.8,0.0,64.0,3.0,0.0,25.0,26.0,0.0,0.0,22.0,0.1,0.0,0.0,0.5,0.112,0.032,0.073,0.0,225.0,"1 cup, mashed",150.0,"1 cup, sliced",36.0,1,0
59,1060,Paleo Eba Swallow with Oha Soup and Chicken Wings,13.0,760,13.0,1.0,1.0,73.0,3.9,17.0,22.0,1.15,108.0,74.0,1491.0,3.0,0.61,0.391,0.574,3.9,7.0,0.18,0.24,2.8,0.0,0.44,14.0,0.0,14.0,14.0,19.6,0.0,248.0,12.0,0.0,96.0,101.0,0.0,0.0,84.0,0.39,0.0,0.0,2.0,0.698,0.153,0.337,0.0,100.0,1 cup,6.2,1 tbsp,0.0,2,0
60,1061,Paleo Eba Swallow with Afang Soup and Assorted Meat,12.0,770,10.0,1.0,0.0,76.0,2.7,15.0,29.0,0.62,20.0,22.0,162.0,1.0,0.53,0.165,0.646,0.4,21.0,0.02,0.026,0.646,0.276,0.03,25.0,0.0,25.0,25.0,8.5,0.0,214.0,11.0,0.0,0.0,128.0,0.0,0.0,118.0,1.17,0.0,0.0,19.8,0.014,0.047,0.28,0.0,144.0,1 cup,0.0,0,4.0,2,0
61,1062,Paleo Eba Swallow with Tomato and Pepper Soup with Goat Meat,68.0,780,5.0,2.0,1.0,25.0,1.2,12.0,12.0,0.48,21.0,12.0,135.0,1.0,0.41,0.114,0.0,0.3,11.3,0.012,0.018,0.446,0.0,0.021,10.0,0.0,10.0,10.0,6.6,0.0,123.0,6.0,0.0,0.0,74.0,0.0,0.0,68.0,0.9,0.0,0.0,15.2,0.018,0.058,0.344,0.0,250.0,1 cup,0.0,0,0.0,1,0
62,1063,Paleo Eba Swallow with Afang Soup and Snail,62.0,790,6.0,1.0,1.0,31.0,1.8,7.0,38.0,0.68,22.0,36.0,376.0,13.0,0.25,0.229,0.0,0.4,19.3,0.058,0.101,0.867,0.0,0.101,11.0,0.0,11.0,11.0,14.7,0.0,2829.0,141.0,0.0,0.0,1697.0,0.0,0.0,173.0,0.17,0.0,0.0,5.1,0.146,0.177,0.194,0.0,40.0,.25 cup,0.0,0,0.0,2,0
63,1064,Paleo Eba Swallow with Bitterleaf Soup and Smoked Fish,11.0,800,7.0,2.0,1.0,79.0,3.9,3.0,21.0,0.65,17.0,14.0,99.0,3.0,0.18,0.133,0.697,0.3,2.8,0.027,0.039,0.287,0.151,0.036,27.0,0.0,27.0,27.0,5.7,0.0,219.0,11.0,0.0,0.0,131.0,0.0,0.0,79.0,0.78,0.0,0.0,13.3,0.005,0.014,0.08,0.0,256.0,1 cup,0.0,0,0.0,2,0
64,1065,Paleo Eba Swallow with Vegetable Soup and Beef,60.0,810,9.0,0.0,0.0,31.0,2.0,10.0,29.0,0.8,22.0,30.0,140.0,1.0,0.25,0.12,1.223,0.4,3.1,0.029,0.046,1.207,0.151,0.061,34.0,0.0,34.0,34.0,8.5,0.0,114.0,6.0,0.0,0.0,68.0,0.0,0.0,118.0,1.17,0.0,0.0,19.8,0.015,0.041,0.245,0.0,151.0,"1 cup, unthawed",510.0,"1 package,  (18 oz)",0.0,2,0
65,1066,Paleo Eba Swallow with Oha Soup and Chicken,68.0,820,3.0,0.0,0.0,28.0,0.4,10.0,6.0,0.28,6.0,12.0,77.0,1.0,0.16,0.057,0.336,0.1,9.7,0.037,0.041,0.418,0.124,0.052,6.0,0.0,6.0,6.0,6.0,0.0,54.0,3.0,0.0,0.0,32.0,0.0,0.0,80.0,0.57,0.0,0.0,19.3,0.028,0.047,0.146,0.0,148.0,1 cup,68.0,50 berries,5.0,1,0
66,1067,Paleo Eba Swallow with Groundnut Soup and Goat Meat,12.0,830,10.0,1.0,0.0,76.0,2.7,15.0,5.0,0.33,4.0,10.0,40.0,3.0,0.07,0.053,0.203,0.1,1.1,0.034,0.053,0.113,0.089,0.036,2.0,0.0,2.0,2.0,4.0,0.0,36.0,2.0,0.0,0.0,22.0,0.0,0.0,53.0,0.38,0.0,0.0,6.4,0.027,0.047,0.144,0.0,256.0,1 cup,0.0,0,0.0,2,0
67,1068,Paleo Eba Swallow with Oha Soup and Fish,9.0,840,22.0,2.0,1.0,66.0,2.4,39.0,17.0,0.58,7.0,13.0,68.0,3.0,0.67,0.0,2.87,0.0,1.7,0.03,0.007,0.61,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3.0,0.0,2.0,35.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.03,0.02,0.09,0.0,140.0,"1 cup, frozen",0.0,0,0.0,2,0
68,1069,Paleo Eba Swallow with Egusi Soup and Fish,12.0,850,9.0,1.0,1.0,77.0,0.0,20.0,8.0,0.18,5.0,11.0,54.0,1.0,0.07,0.033,0.147,0.1,2.5,0.032,0.037,0.52,0.125,0.059,7.0,0.0,7.0,7.0,5.1,0.0,46.0,2.0,0.0,0.0,28.0,0.0,0.0,68.0,0.48,0.0,0.0,16.4,0.053,0.091,0.279,0.0,155.0,"1 cup, unthawed",567.0,"1 package,  (20 oz)",0.0,2,0
69,1070,Paleo Eba Swallow with Okra Soup and Beef,4.0,860,11.0,6.0,3.0,76.0,13.6,14.0,6.0,0.39,2.0,7.0,60.0,1.0,0.06,0.039,0.262,0.2,1.0,0.02,0.052,0.253,0.125,0.059,7.0,0.0,7.0,7.0,5.5,0.0,49.0,2.0,0.0,0.0,30.0,0.0,0.0,73.0,0.52,0.0,0.0,17.7,0.011,0.018,0.057,0.0,230.0,"1 cup, thawed",284.0,"1 package,  (10 oz)",0.0,2,0
70,1071,Paleo Eba Swallow with Spinach Soup and Snail,3.0,870,13.0,10.0,3.0,72.0,14.2,11.0,18.0,0.43,11.0,10.0,90.0,3.0,0.19,0.07,0.25,0.4,6.2,0.026,0.029,0.23,0.131,0.038,34.0,0.0,34.0,34.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.012,0.068,0.0,256.0,1 cup,0.0,0,0.0,2,0
71,1072,Paleo Eba Swallow with Lamb Stew and Vegetables,18.0,880,0.0,7.0,1.0,75.0,3.3,430.0,27.0,0.85,16.0,27.0,139.0,1.0,0.22,0.08,0.547,0.2,3.1,0.053,0.037,0.767,0.25,0.056,63.0,0.0,63.0,63.0,10.2,0.0,67.0,3.0,0.0,0.0,40.0,0.0,0.0,118.0,0.87,0.0,0.0,7.8,0.009,0.025,0.148,0.0,132.0,"1 cup, unthawed",284.0,"1 package,  (10 oz)",0.0,2,0
72,1073,Paleo Eba Swallow with Garden Egg Soup and Fish,2.0,890,2.0,30.0,2.0,64.0,3.5,9.0,17.0,0.54,25.0,30.0,490.0,2.0,0.12,0.084,0.06,0.6,29.0,0.11,0.03,0.9,0.457,0.1,14.0,0.0,14.0,14.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.1,0.0,0.0,0.5,0.048,0.034,0.066,0.0,220.0,1 cup,96.0,".25 fruit,  small",22.0,2,0
73,1074,Paleo Eba Swallow with Chicken Stew and Vegetables,1.0,900,7.0,35.0,3.0,54.0,4.2,24.0,3.0,0.08,10.0,12.0,133.0,2.0,0.12,0.137,0.037,0.6,34.4,0.014,0.016,0.367,0.391,0.017,12.0,0.0,12.0,12.0,7.6,0.0,61.0,3.0,0.0,24.0,25.0,0.0,0.0,66.0,0.15,0.0,0.0,0.0,0.019,0.03,0.184,0.0,132.0,"1 cup, cubes",108.0,"1 cup, sliced",3.0,2,0
74,1075,Paleo Eba Swallow with Pounded Yam Soup and Assorted Meat,78.0,910,2.0,0.0,1.0,19.0,1.8,6.0,11.0,1.31,16.0,7.0,260.0,3.0,0.0,0.21,0.0,0.0,38.0,0.04,0.06,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,"1 cup, slices",20.0,"1 fruit, without skin and seeds",14.0,1,0
75,1076,Paleo Eba Swallow with Yam and Vegetable Soup and Goat Meat,51.0,920,3.0,10.0,2.0,34.0,3.6,10.0,10.0,0.27,17.0,26.0,287.0,7.0,0.16,0.069,0.093,0.0,12.6,0.101,0.131,0.644,0.345,0.257,23.0,0.0,23.0,23.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.27,0.0,0.0,0.0,0.233,0.055,0.188,0.0,160.0,"1 cup, pieces",235.0,"1 fruit, without skin and seeds",31.0,2,0
76,1077,Paleo Eba Swallow with Light Soup and Smoked Fish,52.0,930,2.0,9.0,1.0,36.0,5.7,52.0,16.0,0.32,9.0,15.0,173.0,3.0,0.1,0.104,0.112,0.0,10.0,0.03,0.04,0.4,0.143,0.044,8.0,0.0,8.0,8.0,6.1,0.0,1283.0,64.0,0.0,0.0,770.0,0.0,0.0,85.0,0.07,0.0,0.0,2.1,0.068,0.082,0.09,0.0,155.0,"1 cup, without pits",103.0,"1 cup, with pits yields",10.0,2,0
77,1078,Paleo Eba Swallow with Steamed Vegetable Soup and Chicken,61.0,940,2.0,11.0,1.0,26.0,3.4,39.0,11.0,1.37,6.0,10.0,98.0,7.0,0.07,0.07,0.076,0.0,2.1,0.017,0.041,0.177,0.105,0.044,8.0,0.0,8.0,8.0,4.1,0.0,754.0,38.0,0.0,0.0,452.0,0.0,0.0,57.0,0.23,0.0,0.0,1.4,0.023,0.027,0.03,0.0,244.0,1 cup,0.0,0,0.0,2,0
78,1079,Paleo Eba Swallow with Bitterleaf Soup and Snail,63.0,950,1.0,4.0,1.0,31.0,1.9,57.0,10.0,1.32,6.0,10.0,95.0,7.0,0.07,0.068,0.073,0.0,2.0,0.016,0.039,0.17,0.105,0.044,8.0,0.0,8.0,8.0,0.0,0.0,726.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.026,0.029,0.0,252.0,1 cup,0.0,0,0.0,2,0
79,1080,Paleo Eba Swallow with Afang Soup and Fish,71.0,960,2.0,2.0,2.0,23.0,2.6,11.0,10.0,1.3,6.0,10.0,93.0,7.0,0.06,0.066,0.072,0.0,2.0,0.016,0.039,0.168,0.105,0.044,8.0,0.0,8.0,8.0,4.1,0.0,714.0,36.0,0.0,0.0,428.0,0.0,0.0,57.0,0.23,0.0,0.0,1.4,0.021,0.026,0.029,0.0,256.0,1 cup,0.0,0,0.0,2,0
80,1081,Paleo Eba Swallow with Nsala Soup (White Soup) and Goat Meat,65.0,970,2.0,6.0,2.0,25.0,2.2,9.0,10.0,1.26,5.0,9.0,91.0,7.0,0.06,0.065,0.07,0.0,1.9,0.016,0.038,0.163,0.105,0.044,7.0,0.0,7.0,7.0,0.0,0.0,696.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.025,0.028,0.0,261.0,1 cup,0.0,0,0.0,2,0
81,1082,Paleo Eba Swallow with Tomato Soup and Assorted Meat,78.0,980,2.0,0.0,2.0,18.0,2.0,9.0,13.0,0.53,9.0,16.0,124.0,1.0,0.1,0.09,0.057,0.0,1.7,0.044,0.034,0.137,0.178,0.067,5.0,0.0,5.0,5.0,5.6,0.0,870.0,44.0,0.0,0.0,522.0,0.0,0.0,61.0,0.05,0.0,0.0,1.5,0.1,0.12,0.132,0.0,155.0,"1 cup, unthawed",510.0,"1 package,  (18 oz)",0.0,1,0
82,1083,Paleo Eba Swallow with Oha Soup and Goat Meat,66.0,990,3.0,7.0,2.0,22.0,2.4,14.0,13.0,0.36,11.0,21.0,222.0,0.0,0.07,0.06,0.07,0.0,7.0,0.027,0.033,0.154,0.199,0.049,4.0,0.0,4.0,4.0,6.1,0.0,64.0,3.0,0.0,0.0,38.0,0.0,0.0,85.0,0.07,0.0,0.0,2.1,0.038,0.047,0.052,0.0,138.0,"1 cup, with pits yields",154.0,"1 cup, without pits",8.0,1,0
83,1084,Paleo Eba Swallow with Vegetable Soup and Smoked Fish,69.0,1000,2.0,3.0,1.0,24.0,2.4,13.0,11.0,0.36,9.0,15.0,131.0,1.0,0.08,0.075,0.062,0.0,2.2,0.022,0.041,0.41,0.127,0.03,4.0,0.0,4.0,4.0,4.1,0.0,160.0,8.0,0.0,0.0,96.0,0.0,0.0,57.0,0.23,0.0,0.0,1.4,0.028,0.034,0.038,0.0,248.0,"1 cup,  pitted",0.0,0,8.0,2,0
84,1085,Paleo Eba Swallow with Efo Riro Soup and Fish,62.0,1010,3.0,10.0,2.0,23.0,2.3,13.0,14.0,0.58,12.0,22.0,131.0,3.0,0.1,0.073,0.061,0.0,2.5,0.018,0.024,0.406,0.127,0.03,4.0,0.0,4.0,4.0,4.7,0.0,125.0,6.0,0.0,0.0,75.0,0.0,0.0,57.0,0.23,0.0,0.0,1.4,0.004,0.005,0.006,0.0,250.0,"1 cup, pitted",0.0,0,8.0,2,0
85,1086,Paleo Eba Swallow with Plantain and Groundnut Soup and Assorted Meat,92.0,1020,1.0,0.0,0.0,7.0,0.7,33.0,9.0,0.36,9.0,18.0,148.0,3.0,0.1,0.145,0.06,0.0,3.7,0.021,0.041,0.403,0.127,0.03,4.0,0.0,4.0,4.0,4.1,0.0,157.0,8.0,0.0,0.0,94.0,0.0,0.0,57.0,0.23,0.0,0.0,1.4,0.034,0.042,0.046,0.0,252.0,"1 cup, pitted",0.0,0,8.0,1,0
86,1087,Paleo Eba Swallow with Amala (Yam Flour) Soup and Goat Meat,92.0,1030,0.0,0.0,2.0,5.0,2.6,74.0,9.0,0.35,9.0,18.0,145.0,3.0,0.1,0.142,0.048,0.0,3.6,0.021,0.04,0.396,0.057,0.022,4.0,0.0,4.0,4.0,4.1,0.0,154.0,8.0,0.0,0.0,92.0,0.0,0.0,57.0,0.17,0.0,0.0,0.9,0.034,0.041,0.045,0.0,253.0,1 cup,0.0,0,0.0,1,0
87,1088,Paleo Eba Swallow with Ogbono Soup and Fish,90.0,1040,1.0,0.0,4.0,5.0,2.6,61.0,9.0,0.35,8.0,17.0,142.0,3.0,0.1,0.139,0.058,0.0,3.6,0.021,0.039,0.388,0.127,0.03,4.0,0.0,4.0,4.0,0.0,0.0,151.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.04,0.045,0.0,261.0,"1 cup,  pitted",0.0,0,8.0,1,0
88,1089,Paleo Eba Swallow with Okra Soup and Snail,91.0,1050,0.0,0.0,1.0,8.0,1.2,110.0,12.0,0.35,10.0,16.0,199.0,1.0,0.04,0.024,0.109,0.0,1.0,0.027,0.047,0.177,0.127,0.036,4.0,0.0,4.0,4.0,5.6,0.0,189.0,9.0,0.0,0.0,113.0,0.0,0.0,85.0,0.07,0.0,0.0,2.1,0.03,0.036,0.04,0.0,259.0,0,284.0,"1 package,  (10 oz)",0.0,1,0
89,1090,Paleo Eba Swallow with Eggplant Soup and Chicken,78.0,1060,2.0,5.0,1.0,13.0,1.9,34.0,18.0,0.36,7.0,15.0,194.0,1.0,0.0,0.067,0.115,0.0,8.0,0.03,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.012,0.088,0.0,110.0,"1 cup, slices",0.0,0,8.0,1,0
90,1091,Paleo Eba Swallow with Calabash Nutmeg Soup and Beef,26.0,1070,0.0,0.0,1.0,73.0,0.0,13.0,8.0,0.23,6.0,11.0,80.0,2.0,0.09,0.056,0.267,0.1,14.0,0.012,0.02,0.101,0.295,0.057,1.0,0.0,1.0,1.0,5.5,0.0,63.0,3.0,0.0,0.0,38.0,0.0,0.0,91.0,1.32,0.0,0.0,5.0,0.008,0.018,0.055,0.0,110.0,"1 cup, chopped",100.0,"1 cup, whole",2.0,2,0
91,1092,Paleo Eba Swallow with Pumpkin Leaf Soup and Chicken,79.0,1080,16.0,1.0,1.0,2.0,0.0,10.0,9.0,0.39,4.0,8.0,49.0,5.0,0.1,0.063,0.18,0.6,0.2,0.013,0.028,0.548,0.0,0.038,0.0,0.0,0.0,0.0,8.3,0.0,46.0,2.0,0.0,0.0,27.0,0.0,0.0,138.0,2.1,0.0,0.0,7.6,0.088,0.298,0.182,0.0,40.0,.25 cup,0.0,0,0.0,1,0
92,1093,Zucchini Noodles with Sunflower Seed Pesto,79.0,250,20.0,1.0,1.0,0.0,0.0,118.0,3.0,0.41,2.0,4.0,28.0,5.0,0.03,0.026,0.073,0.4,1.0,0.015,0.021,0.1,0.0,0.014,1.0,0.0,1.0,1.0,3.8,0.0,33.0,2.0,0.0,0.0,20.0,0.0,0.0,48.0,0.93,0.0,0.0,1.4,0.007,0.007,0.031,0.0,277.0,1 cup,57.0,"1 slice,  (1/2"" thick, approx 8 slices per can)",0.0,1,0
93,1094,Grilled Lamb Chops with Roasted Eggplant and Walnuts,8.0,450,1.0,0.0,1.0,6.0,3.1,67.0,11.0,0.2,4.0,8.0,38.0,32.0,0.0,0.04,0.0,0.0,18.0,0.03,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,275.0,1 cup,0.0,0,0.0,1,0
94,1095,Moroccan-Spiced Chicken with Almonds and Raisins,12.0,380,1.0,1.0,2.0,10.0,2.5,25.0,55.0,1.54,24.0,59.0,322.0,2.0,0.27,0.086,0.256,0.0,181.0,0.05,0.05,0.3,0.398,0.066,0.0,0.0,0.0,0.0,0.0,0.0,230.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.034,0.058,0.179,0.0,112.0,1 cup,0.0,0,2.0,1,0
95,1096,Grilled Vegetables with Tahini Dressing,73.0,270,1.0,0.0,1.0,6.0,0.0,9.0,33.0,1.0,13.0,44.0,275.0,1.0,0.23,0.107,0.186,0.6,41.0,0.04,0.05,0.1,0.064,0.07,8.0,0.0,8.0,8.0,7.6,0.0,42.0,2.0,0.0,0.0,25.0,0.0,0.0,47.0,0.1,0.0,0.0,11.0,0.017,0.028,0.088,0.0,112.0,1 cup,0.0,0,2.0,1,0
96,1097,Stuffed Bell Peppers with Ground Turkey and Almonds,10.0,350,0.0,0.0,0.0,1.0,0.0,9.0,86.0,3.26,41.0,125.0,892.0,8.0,0.66,0.468,0.469,0.7,4.7,0.16,0.142,1.615,0.045,0.296,10.0,0.0,10.0,10.0,10.6,0.0,73.0,4.0,0.0,1.0,43.0,1.0,0.0,0.0,0.11,0.0,0.0,3.3,0.028,0.047,0.18,0.0,144.0,1 cup,0.0,0,0.0,1,0
97,1098,Grilled Chicken Salad with Mango and Pumpkin Seeds,12.0,350,1.0,0.0,1.0,89.0,0.0,0.0,30.0,0.71,18.0,21.0,382.0,4.0,0.0,0.0,0.0,0.0,19.2,0.08,0.1,0.5,0.135,0.221,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0,0.0,0,42.0,2,0
98,1099,Baked Plantains with Guacamole,68.0,300,20.0,1.0,5.0,66.0,0.4,285.0,39.0,1.02,43.0,62.0,656.0,2.0,0.29,0.206,0.262,3.0,0.4,0.052,0.066,1.274,0.589,0.165,19.0,0.0,19.0,19.0,6.3,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,75.0,0.05,0.0,0.0,2.7,0.032,0.036,0.019,0.0,147.0,"1 cup, chopped",7.1,"1 date, pitted",10.0,2,0
99,1100,Grilled Tilapia with Cabbage and Carrot Slaw,10.0,350,32.0,26.0,6.0,29.0,10.2,101.0,38.0,1.6,5.0,39.0,280.0,6.0,0.11,0.061,0.0,0.6,36.0,0.07,0.06,0.5,0.14,0.23,6.0,0.0,6.0,6.0,0.0,0.0,600.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.08,0.247,0.0,145.0,1 cup,0.0,0,0.0,1,0
100,1101,Coconut and Spinach Chicken Stew,70.0,400,2.0,1.0,3.0,89.0,0.0,23.0,35.0,0.37,17.0,14.0,232.0,1.0,0.15,0.07,0.128,0.2,2.0,0.06,0.05,0.4,0.3,0.113,6.0,0.0,6.0,6.0,4.7,0.0,142.0,7.0,0.0,0.0,85.0,0.0,0.0,9.0,0.11,0.0,0.0,4.7,0.06,0.066,0.144,0.0,64.0,"1 large,  (2-1/2"" dia)",50.0,"1 medium,  (2-1/4"" dia)",1.0,2,0
101,1102,Roasted Sweet Potato with Kale and Tahini Dressing,8.0,350,1.0,12.0,3.0,21.0,1.1,40.0,28.0,0.29,10.0,10.0,103.0,1.0,0.12,0.11,0.088,0.1,1.0,0.023,0.038,0.445,0.069,0.07,2.0,0.0,2.0,2.0,3.3,0.0,38.0,2.0,0.0,0.0,23.0,0.0,0.0,7.0,0.08,0.0,0.0,3.3,0.02,0.022,0.048,0.0,248.0,1 cup,27.0,"1 fig, with liquid",0.0,2,0
102,1103,Moroccan Chickpea and Tomato Stew,70.0,350,0.0,0.0,0.0,100.0,0.0,0.0,27.0,0.29,10.0,10.0,102.0,1.0,0.11,0.108,0.086,0.2,1.0,0.022,0.038,0.437,0.069,0.07,2.0,0.0,2.0,2.0,4.2,0.0,37.0,2.0,0.0,0.0,22.0,0.0,0.0,8.0,0.1,0.0,0.0,4.2,0.02,0.022,0.048,0.0,252.0,1 cup,28.0,"1 fig, with liquid",0.0,2,0
103,1104,Spicy Beef and Plantain Stir-fry,13.0,450,1.0,0.0,2.0,5.0,1.5,14.0,27.0,0.28,10.0,10.0,99.0,1.0,0.11,0.106,0.084,0.2,1.0,0.022,0.037,0.428,0.069,0.07,2.0,0.0,2.0,2.0,5.3,0.0,37.0,2.0,0.0,0.0,22.0,0.0,0.0,11.0,0.12,0.0,0.0,5.3,0.02,0.022,0.048,0.0,259.0,1 cup,28.0,"1 fig, with liquid",0.0,1,0
104,1105,Grilled Shrimp with Cucumber and Tomato Salad,69.0,250,11.0,3.0,2.0,76.0,9.1,147.0,26.0,0.28,10.0,10.0,97.0,1.0,0.11,0.103,0.083,0.0,1.0,0.022,0.036,0.419,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.022,0.047,0.0,261.0,1 cup,0.0,0,0.0,2,0
105,1106,Grilled Vegetable Skewers with Cashew Nut Sauce,13.0,320,10.0,6.0,9.0,74.0,8.5,173.0,162.0,2.03,68.0,67.0,680.0,10.0,0.55,0.287,0.51,0.6,1.2,0.085,0.082,0.619,0.434,0.106,9.0,0.0,9.0,9.0,15.8,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,32.0,0.35,0.0,0.0,15.6,0.144,0.159,0.345,0.0,149.0,1 cup,8.4,1 fig,4.0,2,0
106,1107,Black Bean and Sweet Potato Chili,69.0,320,7.0,6.0,3.0,76.0,9.7,43.0,70.0,0.88,29.0,29.0,294.0,4.0,0.24,0.124,0.22,0.2,4.4,0.011,0.11,0.64,0.127,0.133,1.0,0.0,1.0,1.0,6.8,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,0.15,0.0,0.0,6.7,0.062,0.068,0.149,0.0,259.0,1 cup,0.0,0,0.0,2,0
